Origin City,Destination City,Routing,Segment Count,Distance,CO2 Emission,Air Expense,Road Distance,Origin Country,Destination Country,Travel Type,Train_CO2 Emission,Regular Taxi CO2 Emission,Black Cab CO2 Emission,Coach Bus CO2 Emission,Projected_Transport,Projected_CO2,CO2_Savings,CO2_Savings_Percent
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,268.28,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,293.68,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,346.75,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,293.18,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,321.25,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,393.11,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,321.05,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,370.66,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,352.28,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,392.85,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,504.38,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Newcastle,Frankfurt,Newcastle - Frankfurt,2,1777.55,325.06,378.03,1209.655,United Kingdom,Deutschland,International rail,5.393851645,179.772877825,246.799861375,32.879632555,Train,5.393851645,319.666148355,98.34065967975144
Manchester,Paris,Manchester - Paris,2,1182.04,322.2,183.76,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,318.63029850099997,98.89208519584109
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,326.88,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,453.47,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,291.18,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,275.78,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,432.15,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,244.78,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,413.77,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,275.88,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,271.55,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,397.28,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,255.18,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,458.35,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Zagreb,London,Zagreb - London,2,2737.52,625.75,203.78,1655.634,Hrvatska,United Kingdom,International rail,7.382472006,246.05204691,337.79072685,45.001787754,Train,7.382472006,618.367527994,98.82022021478227
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,374.27,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Edinburgh,Cardiff,Edinburgh - Cardiff,2,1012.95,276.11,284.17,629.914,United Kingdom,United Kingdom,International rail,2.808786526,93.61466911,128.51820385,17.121692434,Train,2.808786526,273.301213474,98.9827291564956
Bristol,Bordeaux,Bristol - Bordeaux,2,1488.85,405.83,198.29,1228.93,United Kingdom,France,International rail,5.479798870000001,182.63743195,250.73244325000002,33.403546330000005,Train,5.479798870000001,400.35020112999996,98.64973046103047
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,484.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,212.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,510.38,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2115.37,386.84,358.41,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,380.59648590499995,98.386021586444
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,663.11,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,299.38,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,330.18,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,577.58,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,253.48,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Hong Kong,London - Hong Kong,2,19283.04,6173.66,1978.21,,United Kingdom,中国,International rail,,,,,Train,,,
Edinburgh,London,Edinburgh - London,2,1068.03,291.12,283.95,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,288.276455569,99.0232397530228
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,484.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,267.1,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,619.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Paris,Bristol,Paris - Bristol,2,919.7,250.69,81.0,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Glasgow,London,Glasgow - London,2,1190.42,324.49,232.96,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,321.596380999,99.1082563404111
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,484.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,565.37,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Newcastle,Frankfurt,Newcastle - Frankfurt,2,889.23,242.39,428.25,1209.655,United Kingdom,Deutschland,International rail,5.393851645,179.772877825,246.799861375,32.879632555,Train,5.393851645,236.99614835499997,97.77472187590247
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,595.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,254.48,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Paris,Bristol,Paris - Bristol,2,919.7,250.69,137.45,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,692.51,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,451.78,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,325.77,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,531.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,435.51,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,410.77,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Ljubljana,London,Ljubljana - London,2,2495.96,456.44,50.32,1555.635,Slovenija,United Kingdom,International rail,6.936576465000001,231.190695525,317.38843087500004,42.283714935,Train,6.936576465000001,449.503423535,98.48028734006661
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,380.72,551.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,375.819599131,98.71285961625341
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,562.02,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,390.37,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,435.51,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,323.1,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,435.61,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,520.37,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,535.17,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,1001.21,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,75.1,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,451.98,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,416.07,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Bristol,Lisbon,Bristol - Lisbon,2,2982.01,545.32,216.7,2382.354,United Kingdom,Portugal,International rail,10.622916486,354.05353970999994,486.05977485,64.754764074,Train,10.622916486,534.697083514,98.05198480048412
Bristol,Lisbon,Bristol - Lisbon,2,2982.01,545.32,202.69,2382.354,United Kingdom,Portugal,International rail,10.622916486,354.05353970999994,486.05977485,64.754764074,Train,10.622916486,534.697083514,98.05198480048412
